DateTime,lp_value,validation_status,dayType,season
2023-05-07 22:00:00,0.422,VAL,Weekend,Summer
2023-05-09 23:00:00,0.092,VAL,Weekday,Summer
2023-05-09 13:00:00,0.547,VAL,Weekday,Summer
2023-06-10 22:00:00,0.2,VAL,Weekend,Summer
2023-05-08 08:00:00,0.029,VAL,Weekday,Summer
2023-05-08 18:00:00,0.574,VAL,Weekday,Summer
2023-06-11 05:00:00,0.239,VAL,Weekend,Summer
2023-05-08 05:00:00,1.053,VAL,Weekday,Summer
2023-05-08 15:00:00,1.281,VAL,Weekday,Summer
2023-06-11 02:00:00,0.083,VAL,Weekend,Summer
2023-05-08 10:00:00,0.9,VAL,Weekday,Summer
2023-05-09 16:00:00,0.253,VAL,Weekday,Summer
2023-05-07 18:00:00,0.927,VAL,Weekend,Summer
2023-05-07 15:00:00,2.603,VAL,Weekend,Summer
2023-05-10 08:00:00,1.556,VAL,Weekday,Summer
2023-05-10 02:00:00,0.035,VAL,Weekday,Summer
2023-05-09 08:00:00,0.226,VAL,Weekday,Summer
2023-05-07 12:00:00,2.049,VAL,Weekend,Summer
2023-05-10 05:00:00,2.869,VAL,Weekday,Summer
2023-05-09 10:00:00,0.631,VAL,Weekday,Summer
2023-05-07 07:00:00,1.7,VAL,Weekend,Summer
2023-05-09 05:00:00,1.635,VAL,Weekday,Summer
2023-05-08 03:00:00,0.064,VAL,Weekday,Summer
2023-05-08 13:00:00,0.43,VAL,Weekday,Summer
2023-06-10 17:00:00,0.815,VAL,Weekend,Summer
2023-05-07 10:00:00,0.065,VAL,Weekend,Summer
2023-06-10 11:00:00,0.919,VAL,Weekend,Summer
2023-05-09 11:00:00,0.145,VAL,Weekday,Summer
2023-05-09 01:00:00,0.098,VAL,Weekday,Summer
2023-06-11 03:00:00,0.047,VAL,Weekend,Summer
2023-05-09 19:00:00,1.551,VAL,Weekday,Summer
2023-05-10 01:00:00,0.258,VAL,Weekday,Summer
2023-06-10 23:00:00,0.105,VAL,Weekend,Summer
2023-05-08 02:00:00,0.24,VAL,Weekday,Summer
2023-05-09 06:00:00,0.034,VAL,Weekday,Summer
2023-05-08 20:00:00,2.773,VAL,Weekday,Summer
2023-05-08 09:00:00,0.264,VAL,Weekday,Summer
2023-06-10 18:00:00,0.178,VAL,Weekend,Summer
2023-05-07 05:00:00,0.025,VAL,null,Summer
2023-05-07 11:00:00,1.091,VAL,Weekend,Summer
2023-05-08 14:00:00,0.569,VAL,Weekday,Summer
2023-05-09 12:00:00,0.084,VAL,Weekday,Summer
2023-05-09 18:00:00,1.619,VAL,Weekday,Summer
2023-05-10 07:00:00,0.334,VAL,Weekday,Summer
2023-05-10 00:00:00,0.139,VAL,Weekday,Summer
2023-05-09 00:00:00,0.288,VAL,Weekday,Summer
2023-06-11 04:00:00,0.043,VAL,Weekend,Summer
2023-05-07 17:00:00,0.312,VAL,Weekend,Summer
2023-06-11 21:00:00,1.23,VAL,Weekend,Summer
2023-06-15 00:00:00,0.093,VAL,Weekday,Summer
2023-06-11 11:00:00,0.028,VAL,Weekend,Summer
2023-06-15 10:00:00,0.788,VAL,Weekday,Summer
2023-06-14 08:00:00,0.032,VAL,Weekday,Summer
2023-06-14 18:00:00,0.558,VAL,Weekday,Summer
2023-06-14 05:00:00,0.037,VAL,Weekday,Summer
2023-06-14 15:00:00,0.278,VAL,Weekday,Summer
2023-06-12 04:00:00,0.039,VAL,Weekday,Summer
2023-06-12 07:00:00,2.483,VAL,Weekday,Summer
2023-06-12 17:00:00,1.021,VAL,Weekday,Summer
2023-06-14 12:00:00,1.136,VAL,Weekday,Summer
2023-06-11 17:00:00,2.313,VAL,Weekend,Summer
2023-06-12 11:00:00,0.382,VAL,Weekday,Summer
2023-06-12 14:00:00,1.12,VAL,Weekday,Summer
2023-06-13 18:00:00,0.129,VAL,Weekday,Summer
2023-06-13 07:00:00,0.528,VAL,Weekday,Summer
2023-06-13 15:00:00,1.367,VAL,Weekday,Summer
2023-06-13 12:00:00,1.457,VAL,Weekday,Summer
2023-06-11 14:00:00,0.049,VAL,Weekend,Summer
2023-06-15 08:00:00,0.715,VAL,Weekday,Summer
2023-06-13 14:00:00,1.925,VAL,Weekday,Summer
2023-06-14 16:00:00,0.128,VAL,Weekday,Summer
2023-06-15 02:00:00,0.064,VAL,Weekday,Summer
2023-06-14 23:00:00,0.116,VAL,Weekday,Summer
2023-06-12 05:00:00,0.961,VAL,Weekday,Summer
2023-06-12 15:00:00,0.183,VAL,Weekday,Summer
2023-06-13 01:00:00,0.291,VAL,Weekday,Summer
2023-06-12 22:00:00,0.155,VAL,Weekday,Summer
2023-06-15 09:00:00,1.471,VAL,Weekday,Summer
2023-06-11 13:00:00,0.319,VAL,Weekend,Summer
2023-06-14 10:00:00,1.729,VAL,Weekday,Summer
2023-06-11 23:00:00,0.1,VAL,Weekend,Summer
2023-06-14 00:00:00,0.175,VAL,Weekday,Summer
2023-06-11 12:00:00,0.078,VAL,Weekend,Summer
2023-06-13 13:00:00,1.278,VAL,Weekday,Summer
2023-06-12 16:00:00,0.45,VAL,Weekday,Summer
2023-06-12 21:00:00,0.147,VAL,Weekday,Summer
2023-06-14 17:00:00,1.434,VAL,Weekday,Summer
2023-06-14 22:00:00,0.085,VAL,Weekday,Summer
2023-06-13 08:00:00,0.722,VAL,Weekday,Summer
2023-06-15 03:00:00,0.204,VAL,Weekday,Summer
2023-06-14 06:00:00,0.93,VAL,Weekday,Summer
2023-06-11 19:00:00,1.796,VAL,Weekend,Summer
2023-06-13 02:00:00,0.073,VAL,Weekday,Summer
2023-06-11 08:00:00,2.657,VAL,null,Summer
2023-06-12 00:00:00,0.306,VAL,Weekday,Summer
2023-06-14 21:00:00,0.3,VAL,Weekday,Summer
2023-06-13 19:00:00,0.604,VAL,Weekday,Summer
2023-06-15 07:00:00,0.731,VAL,Weekday,Summer
2023-06-14 11:00:00,3.249,VAL,Weekday,Summer
2023-06-13 09:00:00,0.17,VAL,Weekday,Summer
2023-06-12 10:00:00,0.026,VAL,Weekday,Summer
2023-06-12 20:00:00,0.338,VAL,Weekday,Summer
2023-06-11 15:00:00,0.842,VAL,Weekend,Summer
2023-06-15 04:00:00,0.029,VAL,Weekday,Summer
2023-06-13 16:00:00,0.778,VAL,Weekday,Summer
2023-06-11 18:00:00,0.919,VAL,Weekend,Summer
2023-06-13 06:00:00,0.228,VAL,Weekday,Summer
2023-06-12 06:00:00,0.74,VAL,Weekday,Summer
2023-06-13 23:00:00,0.129,VAL,Weekday,Summer
2023-06-13 03:00:00,0.067,VAL,Weekday,Summer
2023-06-11 22:00:00,0.372,VAL,Weekend,Summer
2023-06-15 01:00:00,0.067,VAL,Weekday,Summer
2023-06-14 07:00:00,1.865,VAL,Weekday,Summer
2023-06-12 03:00:00,0.221,VAL,Weekday,Summer
2023-06-13 20:00:00,0.415,VAL,Weekday,Summer
2023-06-12 18:00:00,0.762,VAL,Weekday,Summer
2023-06-13 00:00:00,0.139,VAL,Weekday,Summer
2023-06-14 01:00:00,0.126,VAL,Weekday,Summer
2023-06-14 04:00:00,0.037,VAL,Weekday,Summer
2023-06-12 23:00:00,0.104,VAL,Weekday,Summer
2023-06-14 19:00:00,0.987,VAL,Weekday,Summer
2023-06-13 04:00:00,0.358,VAL,Weekday,Summer
2023-06-15 05:00:00,0.029,VAL,Weekday,Summer
2023-06-14 03:00:00,0.232,VAL,Weekday,Summer
2023-06-14 13:00:00,0.057,VAL,Weekday,Summer
2023-06-11 16:00:00,2.779,VAL,Weekend,Summer
2023-06-12 09:00:00,0.053,VAL,Weekday,Summer
2023-06-13 11:00:00,0.751,VAL,Weekday,Summer
2023-06-12 12:00:00,0.42,VAL,Weekday,Summer
2023-06-15 12:00:00,1.916,VAL,Weekday,null
2023-06-11 10:00:00,1.132,VAL,Weekend,Summer
2023-06-11 20:00:00,2.025,VAL,Weekend,Summer
2023-06-12 02:00:00,0.062,VAL,Weekday,Summer
2023-06-13 21:00:00,0.226,VAL,Weekday,Summer
2023-06-14 20:00:00,0.409,VAL,Weekday,Summer
2023-06-14 02:00:00,0.08,VAL,Weekday,Summer
2023-06-15 06:00:00,0.028,VAL,Weekday,Summer
2023-06-13 05:00:00,1.343,VAL,Weekday,Summer
2023-06-15 11:00:00,3.007,VAL,Weekday,Summer
2023-06-12 01:00:00,0.068,VAL,Weekday,Summer
2023-06-12 19:00:00,0.763,VAL,Weekday,Summer
2023-06-12 13:00:00,0.908,VAL,Weekday,Summer
2023-06-14 14:00:00,0.268,VAL,Weekday,Summer
2023-06-13 10:00:00,0.22,VAL,Weekday,Summer
2023-06-12 08:00:00,1.018,VAL,Weekday,Summer
2023-06-13 17:00:00,0.141,VAL,Weekday,Summer
2023-06-13 22:00:00,0.295,VAL,Weekday,Summer
2023-06-14 09:00:00,0.576,VAL,Weekday,Summer
2023-06-15 20:00:00,1.045,VAL,Weekday,Summer
2023-06-18 17:00:00,0.045,VAL,Weekend,Summer
2023-06-18 07:00:00,0.523,VAL,Weekend,Summer
2023-06-16 09:00:00,1.66,VAL,Weekday,Summer
2023-06-16 19:00:00,0.981,VAL,Weekday,Summer
2023-06-16 16:00:00,0.524,VAL,Weekday,Summer
2023-06-16 03:00:00,0.039,VAL,Weekday,Summer
2023-06-16 06:00:00,0.062,VAL,Weekday,Summer
2023-06-18 14:00:00,0.116,VAL,Weekend,Summer
2023-06-18 04:00:00,0.047,VAL,Weekend,Summer
2023-06-15 16:00:00,0.038,VAL,Weekday,Summer
2023-06-16 13:00:00,0.409,VAL,Weekday,Summer
2023-06-17 09:00:00,0.094,VAL,Weekend,Summer
2023-06-17 17:00:00,0.451,VAL,Weekend,Summer
2023-06-18 11:00:00,0.181,VAL,Weekend,Summer
2023-06-19 15:00:00,0.184,VAL,Weekday,null
2023-06-16 10:00:00,0.553,VAL,Weekday,Summer
2023-06-15 13:00:00,1.019,VAL,Weekday,Summer
2023-06-19 07:00:00,0.152,VAL,Weekday,Summer
2023-06-17 14:00:00,0.136,VAL,Weekend,Summer
2023-06-19 12:00:00,0.285,VAL,Weekday,Summer
2023-06-17 06:00:00,1.864,VAL,Weekend,Summer
2023-06-17 11:00:00,0.278,VAL,Weekend,Summer
2023-06-19 04:00:00,0.047,VAL,Weekday,Summer
2023-06-15 15:00:00,0.265,VAL,Weekday,Summer
2023-06-18 02:00:00,0.231,VAL,Weekend,Summer
2023-06-17 03:00:00,0.037,VAL,Weekend,Summer
2023-06-18 12:00:00,1.98,VAL,Weekend,Summer
2023-06-18 19:00:00,1.276,VAL,Weekend,Summer
2023-06-16 01:00:00,0.289,VAL,Weekday,Summer
2023-06-16 08:00:00,1.938,VAL,Weekday,Summer
2023-06-19 10:00:00,0.045,VAL,Weekday,Summer
2023-06-16 11:00:00,0.487,VAL,Weekday,Summer
2023-06-16 18:00:00,0.976,VAL,Weekday,Summer
2023-06-17 10:00:00,0.697,VAL,Weekend,Summer
2023-06-19 00:00:00,0.338,VAL,Weekday,Summer
2023-06-18 09:00:00,0.261,VAL,Weekend,Summer
2023-06-16 23:00:00,0.134,VAL,Weekday,Summer
2023-06-18 01:00:00,0.049,VAL,Weekend,Summer
2023-06-17 04:00:00,0.231,VAL,Weekend,Summer
2023-06-19 05:00:00,0.589,VAL,Weekday,Summer
2023-06-16 00:00:00,0.123,VAL,Weekday,Summer
2023-06-19 11:00:00,0.585,VAL,Weekday,Summer
2023-06-16 07:00:00,0.722,VAL,Weekday,Summer
2023-06-18 13:00:00,1.109,VAL,Weekend,Summer
2023-06-16 12:00:00,1.909,VAL,Weekday,Summer
2023-06-18 08:00:00,0.44,VAL,Weekend,Summer
2023-06-17 16:00:00,0.059,VAL,Weekend,Summer
2023-06-17 21:00:00,0.057,VAL,Weekend,Summer
2023-06-17 18:00:00,0.28,VAL,Weekend,Summer
2023-06-15 17:00:00,0.039,VAL,Weekday,Summer
2023-06-19 09:00:00,0.061,VAL,Weekday,Summer
2023-06-19 06:00:00,0.913,VAL,Weekday,Summer
2023-06-17 08:00:00,0.343,VAL,Weekend,Summer
2023-06-17 05:00:00,0.046,VAL,Weekend,Summer
2023-06-17 15:00:00,0.154,VAL,Weekend,Summer
2023-06-19 03:00:00,0.046,VAL,Weekday,Summer
2023-06-15 14:00:00,1.4,VAL,Weekday,Summer
2023-06-19 13:00:00,2.727,VAL,Weekday,Summer
2023-06-17 02:00:00,0.093,VAL,Weekend,Summer
2023-06-18 06:00:00,1.333,VAL,Weekend,Summer
2023-06-17 22:00:00,0.054,VAL,Weekend,Summer
2023-06-17 20:00:00,0.072,VAL,Weekend,Summer
2023-06-15 21:00:00,1.883,VAL,Weekday,Summer
2023-06-16 05:00:00,0.498,VAL,Weekday,Summer
2023-06-16 17:00:00,0.309,VAL,Weekday,Summer
2023-06-18 03:00:00,0.055,VAL,Weekend,Summer
2023-06-18 18:00:00,0.463,VAL,Weekend,Summer
2023-06-18 23:00:00,0.874,VAL,Weekend,Summer
2023-06-16 22:00:00,0.22,VAL,Weekday,Summer
2023-06-18 15:00:00,1.551,VAL,Weekend,Summer
2023-06-16 02:00:00,0.053,VAL,Weekday,Summer
2023-06-18 00:00:00,0.044,VAL,Weekend,Summer
2023-06-18 20:00:00,0.39,VAL,Weekend,Summer
2023-06-19 14:00:00,1.423,VAL,Weekday,Summer
2023-06-16 04:00:00,1.284,VAL,Weekday,Summer
2023-06-16 14:00:00,0.979,VAL,Weekday,Summer
2023-06-17 23:00:00,0.047,VAL,Weekend,Summer
2023-06-17 13:00:00,0.556,VAL,Weekend,Summer
2023-06-18 22:00:00,0.495,VAL,Weekend,Summer
2023-06-19 01:00:00,0.051,VAL,Weekday,Summer
2023-06-15 22:00:00,1.571,VAL,Weekday,Summer
2023-06-15 12:00:00,1.916,VAL,null,Summer
2023-06-16 21:00:00,0.427,VAL,Weekday,Summer
2023-06-15 19:00:00,1.343,VAL,Weekday,Summer
2023-06-17 00:00:00,0.131,VAL,Weekend,Summer
2023-06-18 21:00:00,1.012,VAL,Weekend,Summer
2023-06-19 08:00:00,0.528,VAL,Weekday,Summer
2023-06-17 12:00:00,1.102,VAL,Weekend,Summer
2023-06-18 16:00:00,0.481,VAL,Weekend,Summer
2023-06-17 19:00:00,0.701,VAL,Weekend,Summer
2023-06-17 07:00:00,0.277,VAL,Weekend,Summer
2023-06-16 15:00:00,0.162,VAL,Weekday,Summer
2023-06-16 20:00:00,0.408,VAL,Weekday,Summer
2023-06-19 02:00:00,0.039,VAL,Weekday,Summer
2023-06-18 05:00:00,0.043,VAL,Weekend,Summer
2023-06-15 18:00:00,0.293,VAL,Weekday,Summer
2023-06-15 23:00:00,0.365,VAL,Weekday,Summer
2023-06-17 01:00:00,0.108,VAL,Weekend,Summer
2023-06-18 10:00:00,0.443,VAL,Weekend,Summer
2023-06-21 17:00:00,1.013,VAL,Weekday,Summer
2023-06-21 07:00:00,0.731,VAL,Weekday,Summer
2023-06-19 22:00:00,0.361,VAL,Weekday,Summer
2023-06-23 08:00:00,0.508,VAL,Holiday,Summer
2023-06-20 11:00:00,0.421,VAL,Weekday,Summer
2023-06-20 21:00:00,0.338,VAL,Weekday,Summer
2023-06-21 04:00:00,0.273,VAL,Weekday,Summer
2023-06-21 14:00:00,0.36,VAL,Weekday,Summer
2023-06-23 05:00:00,0.974,VAL,Holiday,Summer
2023-06-23 15:00:00,0.871,VAL,Holiday,Summer
2023-06-20 19:00:00,1.829,VAL,Weekday,Summer
2023-06-21 01:00:00,0.179,VAL,Weekday,Summer
2023-06-22 05:00:00,1.162,VAL,Weekday,Summer
2023-06-23 02:00:00,0.05,VAL,Holiday,Summer
2023-06-19 15:00:00,0.184,VAL,null,Summer
2023-06-21 21:00:00,0.239,VAL,Weekday,Summer
2023-06-20 16:00:00,0.04,VAL,Weekday,Summer
2023-06-22 02:00:00,0.09,VAL,Weekday,Summer
2023-06-20 01:00:00,0.112,VAL,Weekday,Summer
2023-06-20 07:00:00,1.361,VAL,Weekday,Summer
2023-06-22 17:00:00,0.205,VAL,Weekday,Summer
2023-06-20 04:00:00,0.256,VAL,Weekday,Summer
2023-06-22 22:00:00,0.049,VAL,Weekday,Summer
2023-06-21 02:00:00,0.131,VAL,Weekday,Summer
2023-06-20 23:00:00,0.126,VAL,Weekday,Summer
2023-06-21 09:00:00,0.429,VAL,Weekday,Summer
2023-06-21 15:00:00,0.242,VAL,Weekday,Summer
2023-06-23 03:00:00,0.039,VAL,Holiday,Summer
2023-06-22 18:00:00,0.529,VAL,Weekday,Summer
2023-06-20 00:00:00,0.321,VAL,Weekday,Summer
2023-06-20 10:00:00,1.828,VAL,Weekday,Summer
2023-06-22 08:00:00,0.234,VAL,Weekday,Summer
2023-06-23 10:00:00,0.204,VAL,Holiday,Summer
2023-06-22 11:00:00,1.873,VAL,Weekday,Summer
2023-06-22 01:00:00,0.118,VAL,Weekday,Summer
2023-06-19 18:00:00,2.118,VAL,Weekday,Summer
2023-06-23 04:00:00,0.237,VAL,Holiday,Summer
2023-06-22 23:00:00,0.231,VAL,Weekday,Summer
2023-06-20 17:00:00,0.539,VAL,Weekday,Summer
2023-06-22 00:00:00,0.094,VAL,Weekday,Summer
2023-06-20 22:00:00,0.132,VAL,Weekday,Summer
2023-06-19 17:00:00,0.329,VAL,Weekday,Summer
2023-06-23 16:00:00,0.994,VAL,Holiday,Summer
2023-06-20 06:00:00,1.137,VAL,Weekday,Summer
2023-06-22 12:00:00,1.98,VAL,Weekday,Summer
2023-06-23 21:00:00,0.59,VAL,Holiday,Summer
2023-06-22 07:00:00,0.056,VAL,Weekday,Summer
2023-06-21 03:00:00,0.042,VAL,Weekday,Summer
2023-06-21 20:00:00,0.34,VAL,Weekday,Summer
2023-06-21 10:00:00,0.542,VAL,Weekday,Summer
2023-06-19 19:00:00,1.888,VAL,Weekday,Summer
2023-06-21 00:00:00,0.312,VAL,Weekday,Summer
2023-06-19 16:00:00,0.22,VAL,Weekday,Summer
2023-06-22 19:00:00,0.392,VAL,Weekday,Summer
2023-06-22 09:00:00,0.176,VAL,Weekday,Summer
2023-06-20 15:00:00,0.045,VAL,Weekday,Summer
2023-06-22 03:00:00,0.21,VAL,Weekday,Summer
2023-06-22 13:00:00,0.77,VAL,Weekday,Summer
2023-06-20 05:00:00,0.572,VAL,Weekday,Summer
2023-06-20 08:00:00,2.04,VAL,Weekday,Summer
2023-06-20 18:00:00,1.958,VAL,Weekday,Summer
2023-06-19 23:00:00,0.118,VAL,Weekday,Summer
2023-06-22 06:00:00,0.313,VAL,Weekday,Summer
2023-06-22 16:00:00,1.027,VAL,Weekday,Summer
2023-06-23 09:00:00,0.267,VAL,Holiday,Summer
2023-06-21 08:00:00,2.778,VAL,Weekday,Summer
2023-06-21 16:00:00,2.601,VAL,Weekday,Summer
2023-06-23 14:00:00,0.922,VAL,Holiday,Summer
2023-06-22 10:00:00,0.614,VAL,Weekday,Summer
2023-06-20 12:00:00,0.374,VAL,Weekday,Summer
2023-06-23 17:00:00,0.432,VAL,Holiday,null
2023-06-19 21:00:00,1.615,VAL,Weekday,Summer
2023-06-23 06:00:00,0.8,VAL,Holiday,Summer
2023-06-23 11:00:00,0.031,VAL,Holiday,Summer
2023-06-21 13:00:00,0.727,VAL,Weekday,Summer
2023-06-23 13:00:00,0.178,VAL,Holiday,Summer
2023-06-21 12:00:00,0.466,VAL,Weekday,Summer
2023-06-20 03:00:00,0.035,VAL,Weekday,Summer
2023-06-20 13:00:00,0.17,VAL,Weekday,Summer
2023-06-21 19:00:00,0.482,VAL,Weekday,Summer
2023-06-21 05:00:00,0.044,VAL,Weekday,Summer
2023-06-22 04:00:00,0.052,VAL,Weekday,Summer
2023-06-22 14:00:00,0.356,VAL,Weekday,Summer
2023-06-22 21:00:00,0.066,VAL,Weekday,Summer
2023-06-23 00:00:00,0.044,VAL,Holiday,Summer
2023-06-19 20:00:00,1.971,VAL,Weekday,Summer
2023-06-21 22:00:00,0.163,VAL,Weekday,Summer
2023-06-20 20:00:00,0.551,VAL,Weekday,Summer
2023-06-22 15:00:00,1.739,VAL,Weekday,Summer
2023-06-21 11:00:00,0.343,VAL,Weekday,Summer
2023-06-20 09:00:00,1.818,VAL,Weekday,Summer
2023-06-23 12:00:00,0.053,VAL,Holiday,Summer
2023-06-22 20:00:00,0.172,VAL,Weekday,Summer
2023-06-21 06:00:00,0.056,VAL,Weekday,Summer
2023-06-23 07:00:00,2.372,VAL,Holiday,Summer
2023-06-20 02:00:00,0.11,VAL,Weekday,Summer
2023-06-21 18:00:00,0.446,VAL,Weekday,Summer
2023-06-23 01:00:00,0.05,VAL,Holiday,Summer
2023-06-20 14:00:00,0.252,VAL,Weekday,Summer
2023-06-21 23:00:00,0.137,VAL,Weekday,Summer
2023-06-24 20:00:00,1.172,VAL,Weekend,Summer
2023-06-23 18:00:00,0.988,VAL,Holiday,Summer
2023-06-25 06:00:00,1.574,VAL,Weekend,Summer
2023-06-25 16:00:00,0.674,VAL,Weekend,Summer
2023-06-25 19:00:00,0.489,VAL,Weekend,Summer
2023-06-27 07:00:00,0.354,VAL,Weekday,Summer
2023-06-27 17:00:00,2.458,VAL,Weekday,Summer
2023-06-27 14:00:00,0.164,VAL,Weekday,Summer
2023-06-27 04:00:00,0.088,VAL,Weekday,Summer
2023-06-25 23:00:00,0.116,VAL,Weekend,Summer
2023-06-25 03:00:00,0.04,VAL,Weekend,Summer
2023-06-25 13:00:00,0.4,VAL,Weekend,Summer
2023-06-26 19:00:00,1.414,VAL,Weekday,Summer
2023-06-27 21:00:00,1.145,VAL,Weekday,Summer
2023-06-25 00:00:00,0.125,VAL,Weekend,Summer
2023-06-27 01:00:00,0.124,VAL,Weekday,Summer
2023-06-23 22:00:00,0.253,VAL,Holiday,Summer
2023-06-24 06:00:00,0.336,VAL,Weekend,Summer
2023-06-25 20:00:00,0.238,VAL,Weekend,Summer
2023-06-26 04:00:00,0.178,VAL,Weekday,Summer
2023-06-26 01:00:00,0.133,VAL,Weekday,Summer
2023-06-24 23:00:00,0.116,VAL,Weekend,Summer
2023-06-24 15:00:00,0.298,VAL,Weekend,Summer
2023-06-24 03:00:00,0.083,VAL,Weekend,Summer
2023-06-24 00:00:00,0.339,VAL,Weekend,Summer
2023-06-26 21:00:00,1.193,VAL,Weekday,Summer
2023-06-24 18:00:00,1.169,VAL,Weekend,Summer
2023-06-26 16:00:00,0.2,VAL,Weekday,Summer
2023-06-26 13:00:00,1.527,VAL,Weekday,Summer
2023-06-26 03:00:00,0.067,VAL,Weekday,Summer
2023-06-25 04:00:00,0.035,VAL,Weekend,Summer
2023-06-24 12:00:00,0.29,VAL,Weekend,Summer
2023-06-25 11:00:00,0.226,VAL,Weekend,Summer
2023-06-27 12:00:00,0.299,VAL,Weekday,Summer
2023-06-24 02:00:00,0.108,VAL,Weekend,Summer
2023-06-25 18:00:00,0.685,VAL,Weekend,Summer
2023-06-26 20:00:00,1.961,VAL,Weekday,Summer
2023-06-23 20:00:00,1.393,VAL,Holiday,Summer
2023-06-25 21:00:00,0.16,VAL,Weekend,Summer
2023-06-24 09:00:00,0.105,VAL,Weekend,Summer
2023-06-24 19:00:00,1.992,VAL,Weekend,Summer
2023-06-27 19:00:00,1.891,VAL,Weekday,Summer
2023-06-27 11:00:00,0.043,VAL,Weekday,Summer
2023-06-24 01:00:00,0.116,VAL,Weekend,Summer
2023-06-27 18:00:00,1.217,VAL,Weekday,Summer
2023-06-26 09:00:00,0.226,VAL,Weekday,Summer
2023-06-27 06:00:00,0.793,VAL,Weekday,Summer
2023-06-25 10:00:00,0.767,VAL,Weekend,Summer
2023-06-26 14:00:00,1.47,VAL,Weekday,Summer
2023-06-25 05:00:00,0.034,VAL,Weekend,Summer
2023-06-25 22:00:00,0.185,VAL,Weekend,Summer
2023-06-24 13:00:00,0.343,VAL,Weekend,Summer
2023-06-27 00:00:00,0.141,VAL,Weekday,Summer
2023-06-24 08:00:00,0.402,VAL,Weekend,Summer
2023-06-25 17:00:00,0.306,VAL,Weekend,Summer
2023-06-24 17:00:00,0.307,VAL,Weekend,Summer
2023-06-24 07:00:00,0.307,VAL,Weekend,Summer
2023-06-26 08:00:00,1.212,VAL,Weekday,Summer
2023-06-26 18:00:00,1.057,VAL,Weekday,Summer
2023-06-24 14:00:00,0.252,VAL,Weekend,Summer
2023-06-26 15:00:00,0.332,VAL,Weekday,Summer
2023-06-26 02:00:00,0.085,VAL,Weekday,Summer
2023-06-26 05:00:00,0.131,VAL,Weekday,Summer
2023-06-26 12:00:00,0.391,VAL,Weekday,Summer
2023-06-24 04:00:00,0.252,VAL,Weekend,Summer
2023-06-24 11:00:00,0.683,VAL,Weekend,Summer
2023-06-25 15:00:00,0.292,VAL,Weekend,Summer
2023-06-27 08:00:00,0.043,VAL,Weekday,Summer
2023-06-27 16:00:00,0.859,VAL,Weekday,Summer
2023-06-27 13:00:00,0.198,VAL,Weekday,Summer
2023-06-23 17:00:00,0.432,VAL,null,Summer
2023-06-25 12:00:00,0.861,VAL,Weekend,Summer
2023-06-25 07:00:00,0.766,VAL,Weekend,Summer
2023-06-27 10:00:00,0.632,VAL,Weekday,Summer
2023-06-27 05:00:00,0.13,VAL,Weekday,Summer
2023-06-26 23:00:00,0.343,VAL,Weekday,Summer
2023-06-27 02:00:00,0.082,VAL,Weekday,Summer
2023-06-25 14:00:00,0.422,VAL,Weekend,Summer
2023-06-24 22:00:00,0.406,VAL,Weekend,Summer
2023-06-25 01:00:00,0.108,VAL,Weekend,Summer
2023-06-23 23:00:00,0.194,VAL,Holiday,Summer
2023-06-26 10:00:00,0.169,VAL,Weekday,Summer
2023-06-26 00:00:00,0.312,VAL,Weekday,Summer
2023-06-25 08:00:00,0.312,VAL,Weekend,Summer
2023-06-26 07:00:00,1.369,VAL,Weekday,Summer
2023-06-26 17:00:00,0.381,VAL,Weekday,Summer
2023-06-27 09:00:00,0.741,VAL,Weekday,Summer
2023-06-23 19:00:00,1.949,VAL,Holiday,Summer
2023-06-24 21:00:00,0.287,VAL,Weekend,Summer
2023-06-26 22:00:00,0.379,VAL,Weekday,Summer
2023-06-27 03:00:00,0.249,VAL,Weekday,Summer
2023-06-24 16:00:00,0.489,VAL,Weekend,Summer
2023-06-25 02:00:00,0.32,VAL,Weekend,Summer
2023-06-25 09:00:00,1.05,VAL,Weekend,Summer
2023-06-24 05:00:00,0.039,VAL,Weekend,Summer
2023-06-24 10:00:00,0.11,VAL,Weekend,Summer
2023-06-26 11:00:00,2.23,VAL,Weekday,Summer
2023-06-27 15:00:00,0.371,VAL,Weekday,Summer
2023-06-27 20:00:00,2.03,VAL,Weekday,null
2023-06-26 06:00:00,1.93,VAL,Weekday,Summer
2023-06-29 18:00:00,0.062,VAL,Weekday,Summer
2023-06-29 05:00:00,0.399,VAL,Weekday,Summer
2023-06-29 15:00:00,0.595,VAL,Weekday,Summer
2023-06-01 06:00:00,1.375,VAL,Weekday,Summer
2023-06-01 16:00:00,1.499,VAL,Weekday,Summer
2023-06-29 02:00:00,0.062,VAL,Weekday,Summer
2023-06-30 04:00:00,0.036,VAL,Weekday,Summer
2023-06-30 07:00:00,0.661,VAL,Weekday,Summer
2023-06-29 12:00:00,0.229,VAL,Weekday,Summer
2023-06-30 14:00:00,0.339,VAL,Weekday,Summer
2023-06-30 17:00:00,0.184,VAL,Weekday,Summer
2023-06-29 22:00:00,0.223,VAL,Weekday,Summer
2023-06-01 09:00:00,0.089,VAL,Weekday,Summer
2023-06-01 19:00:00,1.996,VAL,Weekday,Summer
2023-06-01 03:00:00,0.021,VAL,Weekday,Summer
2023-06-28 05:00:00,0.203,VAL,Weekday,Summer
2023-06-01 11:00:00,0.188,VAL,Weekday,Summer
2023-06-01 23:00:00,0.338,VAL,null,null
